gene,mito,n_cells,highly_variable,means,dispersions,dispersions_norm
PINX1,False,187,False,1.7582747828782668,0.7008209396723767,-1.0073458
TMEM65,False,187,False,1.7095087790982542,1.6827437463635844,-0.09266092
CTSB,False,187,False,6.588421336740917,6.492413618748317,0.05958568
KCTD9,False,187,False,2.5836100900993255,1.716902321172886,-0.627424
PLEC,False,187,False,4.322061603420456,4.094174868438398,0.61732244
SDAD1P1,False,187,False,0.7704965180319583,-0.20171256204868515,-0.91376626
LRRC6,False,187,False,1.8696281171510782,1.7427908245540802,-0.03672561
BAALC-AS1,False,187,False,1.5154442603176834,1.5095565012544152,0.16690707
MTUS1,False,187,False,3.3934335061598033,4.202399180942866,1.5652329
EXOSC4,False,187,False,4.0851605263840245,3.1232799818575376,-0.42806244
ZNF34,False,187,False,1.8995954673342248,0.7966478677086346,-0.9180807
MYBL1,False,187,False,1.4716344458350135,2.1594067104552495,0.8150919
GPAT4,False,187,False,4.2117721351027395,3.7116675270244794,0.20546798
COX6C,False,187,False,5.967548852493629,6.951489446688468,1.3073984
FSBP,False,187,False,0.6580302391415442,-0.358479884512474,-1.0914999
NDUFAF6,False,187,False,3.2204835949138975,3.340115316681132,0.6803226
TSNARE1,False,187,False,2.74594729087036,2.2316857827142624,-0.11699039
ADGRB1,False,187,False,2.0449132644655887,4.309617361595944,2.3543355
CLDN23,False,187,False,2.0691120199860102,2.8120348560085606,0.6721443
LYNX1,False,187,False,2.3287118804186777,3.0802765732111697,0.9190889
C8orf82,False,187,False,3.4947580573003445,2.797195011393745,0.12315601
POLB,False,187,False,3.453722082940709,2.871428467869816,0.19933736
NAPRT,False,187,False,4.590751239500265,4.606974366697111,0.5756593
REEP4,False,187,False,3.465289290185854,2.950969469116682,0.28096554
AF131215.5,False,187,False,1.0008126364665852,1.504947734029002,1.0211462
RPL30,False,187,False,7.756250124126092,7.140812437485583,0.008183167
PRNCR1,False,187,False,0.17478887965077047,-1.7242400584857638,-1.6679419
RAD21,False,187,False,4.766337619271976,3.8887288740957886,-0.17977409
TG,False,187,True,2.3305883932975724,6.986064660317726,4.5147767
TOP1MT,False,187,False,3.3728182044496395,2.981714762121641,0.31251758
HMBOX1,False,187,False,2.540617792731306,2.2125183167133016,0.12022637
AZIN1,False,187,False,4.122848583449067,3.459957145582561,-0.06555439
ELOC,False,187,False,4.4479889527733505,3.820681766096855,0.32284614
SDC2,False,187,False,4.416515775669699,5.050276817781902,1.6467794
TOX,False,187,False,1.4498479882573814,2.5884086039249943,1.2429943
GGH,False,187,False,4.1147036698063495,5.153353537129175,1.7577646
LPL,False,187,True,3.057035858544511,5.347218740994983,2.9722168
ZNF250,False,187,False,2.2652471475820097,1.4272082651658833,-0.60273397
AC120053.1,False,187,False,1.1097699942868622,0.1944478950151302,-1.1448313
FUT10,False,187,False,1.7647937225726105,0.7282738705324056,-0.9817727
VPS13B-DT,False,187,False,1.3640198870581417,1.4755205992140585,0.1329584
ZHX1-C8orf76,False,187,False,1.2110886793869957,0.024901940694510814,-1.3139427
ADAM9,False,187,False,3.8438217901030187,3.305967759603626,0.2685527
OSGIN2,False,187,False,2.6583287096052493,2.7838347672451977,0.43049303
ASPH,False,187,False,4.479664332299042,4.621378242853434,1.1849744
TONSL,False,187,False,2.3092462155685953,1.7281734872264936,-0.3256639
MINCR,False,187,False,2.470405583042322,2.655111664725965,0.52768
STC1,False,187,False,2.5539447477597053,3.9594305437870894,1.7284424
INTS9,False,187,False,2.6999311740759633,1.4135510034344698,-0.92821205
ELP3,False,187,False,3.015839229681666,1.745029393803906,-0.59953463
IMPA1,False,187,False,2.7378613998322807,1.3256850768542305,-1.0153356
KCNQ3,False,187,False,0.8783903625269933,2.7046006189351255,2.381243
CCN3,False,187,True,3.3403114032827537,6.614707692607189,4.0408406
ENPP2,False,187,False,3.312682722705598,4.8826953701511515,2.26338
MYOM2,False,187,False,1.6073118314455557,3.229372040592022,1.3480608
OPLAH,False,187,False,2.6641081105898037,3.0071573557411035,0.6519286
EXT1,False,187,False,3.6119512492833157,3.3219834662383785,0.28589734
EIF3E,False,187,False,5.916120373856114,4.839037083948267,-0.49309656
AC145124.1,False,187,False,1.004419361894164,1.1123543561722156,0.5760466
ERI1,False,187,False,2.0752391338162774,1.085738849502969,-0.9170924
RHOBTB2,False,187,False,2.751152710532796,4.048723222956627,1.6846935
MTBP,False,187,False,1.5601854644873514,0.5039910013054982,-0.83608145
DERL1,False,187,False,3.960551217986209,3.0504096923397315,-0.008211179
YWHAZ,False,187,False,6.320316953222399,5.031147536771676,-0.61814135
ARHGEF10,False,187,False,2.568007959548832,2.8750643631421413,0.52095175
CCNE2,False,187,False,2.270890339491277,2.8702890093670885,0.72577333
INTS8,False,187,False,3.607973309265765,2.2132419815961133,-0.9148457
TP53INP1,False,187,False,2.476056615876196,2.2294731526821385,0.13583508
FBXL6,False,187,False,3.4889536844210016,2.858791338084014,0.18636863
ZHX2,False,187,False,2.5350941115115457,1.9019344233599562,-0.1656987
GINS4,False,187,False,2.0030795687700325,1.2863062141419106,-0.4619521
MROH1,False,187,False,3.4281778672892997,3.1126002026618194,0.44683746
AC139019.1,False,187,False,0.35931010083364917,-1.0822692581896158,-0.8728315
UBXN8,False,187,False,2.4894487738682094,1.8691374074525522,-0.1958918
SHARPIN,False,187,False,4.479058726928656,3.0782937740872907,-0.47650015
ZNF251,False,187,False,2.5855157237672715,1.672858202154842,-0.67109597
SNX16,False,187,False,1.8581271323681177,0.8212276273899825,-0.8951841
TRIQK,False,187,False,2.995214106664036,2.616895842144647,0.26496473
BNIP3L,False,187,False,4.26064897757965,3.2098425141995004,-0.33485857
ZNF252P-AS1,False,187,False,0.3216030122958997,-0.7422012097937696,-0.45164153
PDP1,False,187,False,2.710094477066102,2.412275711963559,0.06207359
FBXO32,False,187,False,3.914377277645914,5.112871692345471,2.2253904
LYPLA1,False,187,False,4.313970861980584,3.8383839864571434,0.34190652
RIDA,False,187,False,3.4931591835505698,3.927226151842257,1.2828393
RAB2A,False,187,False,4.673212219474405,3.3004131717575773,-0.7985504
EXTL3,False,187,False,2.3217728913679765,1.7759635206639148,-0.28166813
PLEKHA2,False,187,False,2.5153349468705133,2.338754379017129,0.23643991
GTF2E2,False,187,False,3.039419759487991,1.3998960258492128,-0.94175166
SPAG1,False,187,False,1.933942001192715,1.3802483917934159,-0.37444267
NUDT18,False,187,False,2.0494168159613486,0.93658736685968,-0.78772366
AC037459.2,False,187,False,1.252161928514877,1.2082685162078388,-0.13360879
C8orf33,False,187,False,3.957780843785108,2.8972437047729738,-0.17408663
EEF1D,False,187,False,6.578677161246169,5.3722190384996,-0.8253207
PPP1R3B,False,187,False,2.612241708562862,2.9310572996408744,0.57647157
LACTB2,False,187,False,3.1983322873649582,3.4581289184043347,0.80143285
LOXL2,False,187,False,3.751036329633461,4.500767983224798,1.5624955
DOK2,False,187,False,2.0710863834943,2.42147799524218,0.3125957
PEX2,False,187,False,3.8150190993206157,3.1614506825531707,0.11204381
SLC45A4,False,187,False,2.6764711815761055,3.0508751635310984,0.695277
UQCRB,False,187,False,5.240235774736878,4.348703766272563,-0.17571884
YTHDF3-AS1,False,187,False,1.222961369748679,1.103055642458184,-0.23855203
YTHDF3,False,187,False,3.4072982628935202,1.9766764703571533,-0.718893
CYP7B1,False,187,False,1.823306615424908,3.2999454956626675,1.4138017
DPYSL2,False,187,False,3.375992644417665,3.7997005197784017,1.1519673
PBK,False,187,False,2.5477706889284732,2.3716401491624417,0.26671472
ATP6V1H,False,187,False,3.7283949818187176,2.326940751084859,-0.7917124
STK3,False,187,False,2.9024198992074983,1.8919212929795677,-0.45388392
DDHD2,False,187,False,3.3218788801189607,2.804533135022721,0.13068669
AC067838.1,False,187,False,0.9010703439140837,0.23594288335162683,-0.4175779
CDCA2,False,187,False,1.6267198896622368,1.3075425124624012,-0.44216996
BRF2,False,187,False,2.7592115329702676,3.0900601902516804,0.7341309
PLPBP,False,187,False,3.7763226952516287,3.2367566908692886,0.19359858
BOP1,False,187,False,3.681507667334481,2.976888760809396,-0.08783276
UBXN2B,False,187,False,2.6072408334669683,1.2547237579500876,-1.0856973
CSPP1,False,187,False,2.3649774876573004,2.0119341408690525,-0.06443242
LINC02878,False,187,False,0.41257767470444867,-0.7200333968237063,-0.42418566
EPHX2,False,187,False,3.1585068916373378,3.425818638113994,0.7682748
SNAI2,False,187,False,3.2161409471435154,4.49444233217637,1.8649392
TRPS1,False,187,False,2.8657081971414904,4.032389876946892,1.668498
SLC25A37,False,187,False,3.139600299364303,2.9799697694336693,0.3107268
TAF2,False,187,False,2.9130438253332627,1.7437682540761605,-0.6007851
RMDN1,False,187,False,3.686513566499105,2.3133846332927446,-0.8063934
ANGPT1,False,187,False,1.6377416415620085,3.114050074062002,1.2406356
UBR5,False,187,False,3.700585491003729,2.431151309059199,-0.6788546
ZNNT1,False,187,False,1.1888427870960077,0.5662498021065117,-0.77398217
KIFC2,False,187,False,3.436652520579359,3.3905441838056913,0.73207474
PTK2,False,187,False,4.082019396489003,2.7286743169709045,-0.8529435
MTERF3,False,187,False,2.908089980440186,2.438955551717172,0.08852799
AC004908.2,False,187,False,0.8560075227355685,0.3919069997112675,-0.24075483
TPD52,False,187,False,4.54558085627491,5.006351434390088,1.599484
ATP6V1C1,False,187,False,3.685787842542356,3.2493116461053355,0.20719533
IMPAD1,False,187,False,3.242746675069145,1.8137280700413267,-0.88611716
TTI2,False,187,False,2.250166988614144,1.0227523748736258,-0.97507805
TRIB1,False,187,False,3.281418279794021,2.701243419716525,0.024686644
LRRC14,False,187,False,3.268786531302018,2.474827880493984,-0.20767006
ARHGAP39,False,187,False,2.042369612145424,1.660384234485204,-0.113489345
RBM12B,False,187,False,2.0453755513874645,1.1929381162035118,-0.5489267
STAU2,False,187,False,3.4367647470205998,2.9075910693251186,0.23644887
TMEM67,False,187,False,2.007089107184523,1.0974278924332639,-0.63789684
CYRIB,False,187,False,3.973035498888779,2.7632352129379574,-0.3192149
C8orf58,False,187,False,2.0511833260680614,1.0368043348450993,-0.69436914
DPY19L4,False,187,False,2.647092920722433,1.7507035593082245,-0.59390837
NDUFB9,False,187,False,5.804097731082514,5.461537789992363,0.037476078
NPM2,False,187,False,1.6602085027740632,2.4242846256561736,0.5981024
CRISPLD1,False,187,False,2.436330122577409,4.238199209852344,1.9850782
TMEM68,False,187,False,2.8653937654441535,1.7841211995773418,-0.56077313
PTDSS1,False,187,False,4.342314010902921,3.1322388985361447,-0.41841617
AC036214.2,False,187,False,0.754899612458318,-0.4722578517679899,-1.2204947
GRINA,False,187,False,5.9834929759666045,5.267481558214963,-0.12792282
MRPS28,False,187,False,3.978874856377611,2.7340957633138814,-0.35077232
BAALC,False,187,False,2.7080943854647987,5.229951328456053,2.8559403
ERICD,False,187,False,0.4635641578878507,-0.6482371723363846,-0.33526272
ZHX1,False,187,False,2.9422067760304347,2.099245560897745,-0.24831152
XPO7,False,187,False,3.246823331661852,1.977833228208159,-0.7177059
HGSNAT,False,187,False,3.6093583894810686,2.679026067925339,-0.4104116
OSR2,False,187,False,2.2951992677850375,3.7122402566212216,1.5008779
CA2,False,187,True,4.025050942362775,5.900987149042303,3.0789025
LSM1,False,187,False,3.761386141326183,3.469604007171961,0.4457672
ADAM28,False,187,False,2.5058325414333664,3.8546852894288324,1.6320134
AC100861.1,False,187,False,1.338183954325388,0.7500069195178175,-0.590696
CPNE3,False,187,False,3.6705405045790536,2.9337308422957236,-0.13457185
SPIDR,False,187,False,3.531304573678657,2.3819766566211746,-0.3029577
AF117829.1,False,187,False,2.1528528472374098,1.8841237446953674,-0.1820953
AC067930.8,False,187,False,0.2366902838029072,-1.4148255201976938,-1.2847178
TNFRSF11B,False,187,False,2.6442547511410726,3.7811885531477505,1.4194194
TNFRSF10C,False,187,False,1.7244598024964382,2.5829069618862115,0.74586296
OTUD6B-AS1,False,187,False,2.544761678062378,1.1930773565778867,-0.81827605
PLAT,False,187,True,4.318125446555816,7.091119940159792,3.8442023
GOLGA7,False,187,False,4.097252082286027,2.91356319439533,-0.65386933
SMIM19,False,187,False,3.7565200716273366,2.587270044004558,-0.5097814
WRN,False,187,False,1.6395064528422567,0.732164694242492,-0.97814834
ZDHHC2,False,187,False,2.3975943937741837,2.537267622749491,0.4191922
PLAG1,False,187,False,1.1200723737718654,1.382413207737451,0.040089615
ZFAND1,False,187,False,3.4716905329961256,2.2757264401085004,-0.41199595
CNOT7,False,187,False,3.936498782577733,2.78031701502954,-0.3007157
COL14A1,False,187,False,2.898313654885234,4.365000066262172,1.9982978
AC100858.3,False,187,False,0.43554159072102844,1.1145170314825976,1.8479897
WWP1,False,187,False,3.278911582277007,3.799400389526291,1.1516594
TMEM71,False,187,False,1.4977928621460102,3.1118774599813257,1.7651217
FBXO25,False,187,False,2.6009007102146344,1.4746879011283536,-0.8675918
TRAF2,False,187,False,2.920598134369287,2.3017977447950053,-0.047470856
CBWD3,False,187,False,1.77166542933374,0.2683862236844943,-1.4101692
RABL6,False,187,False,3.987043233713811,2.853848158200387,-0.22108306
ZFP37,False,187,False,1.013467444042434,0.6188907291740533,0.016586147
PMPCA,False,187,False,3.650253425736769,2.0675679182143125,-1.0726075
MIR600HG,False,187,False,1.1714362979525796,1.3238368872394448,-0.018336589
TOR4A,False,187,False,2.3701468690064207,2.7185679905661835,0.5860982
AL358113.1,False,187,False,0.43268642047204486,-1.0466480736835089,-0.828713
PLGRKT,False,187,False,2.9625007667712433,2.2498699179017683,-0.09895991
PTGS1,False,187,False,2.4004170887824525,3.9876063371528274,1.7543812
SPATA6L,False,187,False,1.076383041176102,1.8773451174911366,0.53375316
CCDC183-AS1,False,187,False,1.0328921419124064,1.0513276933057083,0.5068581
CARD9,False,187,False,1.5623957338268795,1.7111299791773744,0.36796397
MED27,False,187,False,3.045925651487128,2.524438105113477,0.17328823
TMEM250,False,187,False,3.1983056673921797,1.7565434429813596,-0.94480234
MEGF9,False,187,False,2.3953471879888295,2.455741117975042,0.34413847
FBXW5,False,187,False,4.420519820736019,3.3299975910995836,-0.20548484
UBAP2,False,187,False,3.1566370706279216,1.8272494114356927,-0.872241
RC3H2,False,187,False,2.6032939213659083,1.397931664701977,-0.9436994
FANCC,False,187,False,2.0473045591449885,0.8999458066907976,-0.8218562
PNPLA7,False,187,False,1.6909472852277807,2.8058984639142586,0.9535849
AL353743.1,False,187,False,1.2524663707097585,0.6234470209572359,-0.7169315
ZNF782,False,187,False,1.1940311089857865,-0.14714991249184425,-1.4855536
STX17,False,187,False,2.4323565785572048,0.7969422284591875,-1.18296
ZNF658B,False,187,False,1.0719345940647178,0.3662045800122821,-0.26989475
TNFSF15,False,187,False,1.041756524792953,1.5848906756694068,1.1117809
TMEM141,False,187,False,4.721158904543263,4.428101183310888,0.38752475
SMC2,False,187,False,2.2764068923843293,1.4425952897035268,-0.58856857
SLC27A4,False,187,False,2.9248851768608692,1.9803373791086467,-0.36621493
SLC44A1,False,187,False,3.2586101848567472,2.295643650450629,-0.39155608
REXO4,False,187,False,2.927493158724907,1.4845477111433394,-0.85781527
PLAA,False,187,False,2.7689456941780066,1.2685535316955092,-1.0719843
SURF2,False,187,False,3.130436979945376,1.488708211468027,-1.2196655
C9orf64,False,187,False,2.326655018625041,1.474997108183604,-0.5587393
STX17-AS1,False,187,False,0.5801308792395813,-0.6243284337976306,-1.3929036
TRAF1,False,187,False,2.246630609599082,3.459452419355769,1.2681601
POLE3,False,187,False,3.981651060745631,2.631722118068219,-0.46164075
TUSC1,False,187,False,2.2869844960216215,1.6248838054993924,-0.42075288
SEC61B,False,187,False,4.997307366445169,3.807938257165774,-0.2647477
SEMA4D,False,187,False,2.689821277687461,2.636136872485844,0.28404316
MLLT3,False,187,False,2.450528309581735,2.5576544350749866,0.4379604
SLC2A8,False,187,False,2.889123332855073,2.059551497300634,-0.28767017
MRPL50,False,187,False,2.1364174891236742,0.7083946558422979,-1.2644774
NFIB,False,187,False,3.0564705099021774,3.817870343695046,1.4557912
SPAG8,False,187,False,0.8765927331486046,0.703292355929527,0.11227582
PRRC2B,False,187,False,4.149247755330041,3.1666819491627756,-0.38133055
TDRD7,False,187,False,2.3352591816478707,1.090991532737393,-0.9122567
NOXA1,False,187,False,1.971125468696789,1.972294550856535,0.17706268
SETX,False,187,False,2.782498836996427,1.2482325783025536,-1.0921336
MVB12B,False,187,False,1.9993653871100836,1.6561270470180738,-0.11745502
CBWD1,False,187,False,3.3873222791101463,1.7945909146679682,-0.9057565
CDK20,False,187,False,2.0533909229052534,1.8473787147307172,0.060700547
PTAR1,False,187,False,2.2566780097339163,1.5490691364589133,-0.49054822
NELFB,False,187,False,3.6494900008596356,2.254361073949584,-0.8703146
FRG1HP,False,187,False,2.3873683202799447,1.1759199852177646,-0.8340712
LRRC8A,False,187,False,3.3375491293015522,3.022744911285223,0.35462436
AL391834.2,False,187,False,1.0331324811147051,0.20312460725832307,-0.45478535
SUSD3,False,187,False,2.6931406222498198,4.391771154348218,2.0248427
SPACA9,False,187,False,1.8387341247551094,1.0780779853147044,-0.65592176
NIPSNAP3B,False,187,False,0.9368558081745388,0.7862410968463471,0.20631829
UCK1,False,187,False,3.1547312220400996,1.645434075065273,-1.0588272
ANGPTL2,False,187,False,3.679936149983822,5.168907583605334,2.2860763
HABP4,False,187,False,2.1624480219653486,1.8719379905613966,-0.19331357
MYORG,False,187,False,2.1180020994812674,2.2498369021319946,0.15458204
GKAP1,False,187,False,1.737002189183799,1.5993326518667095,-0.17036037
DPH7,False,187,False,3.2488546093573025,2.3535234534902516,-0.33215752
STRBP,False,187,False,2.880032117346416,2.1659609486555085,-0.18215986
